popularity,budget,revenue,original_title,director,runtime,vote_count,vote_average,release_year,budget_adj,revenue_adj,gain,release_month,main_hero,genere1,company1
1.982998,75000000,258270008,Wanted,Timur Bekmambetov,110,1670,6.3,2008,75958997.5356875,261572412.016186,3.4436001066666666,6,Angelina Jolie,Action,Universal Pictures
1.929591,15000000,377910544,Slumdog Millionaire,Danny Boyle|Loveleen Tandan,120,1547,7.5,2008,15191799.5071375,382742747.738751,25.194036266666668,5,Dev Patel,Drama,Celador Films
1.886872,30000000,108979549,Transporter 3,Olivier Megaton,104,719,5.9,2008,30383599.014275,110373030.585751,3.6326516333333334,11,Jason Statham,Action,Europa Corp
1.8451650000000002,75000000,200276000,Valkyrie,Bryan Singer,121,725,6.6,2008,75958997.5356875,202836855.872764,2.6703466666666666,12,Tom Cruise,Drama,United Artists
1.841839,105000000,266000000,"10,000 BC",Roland Emmerich,109,586,5.2,2008,106342596.549962,269401244.593238,2.533333333333333,2,Steven Strait,Adventure,Centropolis Entertainment
1.800286,150000000,624029371,Hancock,Peter Berg,92,1764,6.0,2008,151917995.071375,632008606.053142,4.160195806666667,7,Will Smith,Fantasy,Columbia Pictures
1.742288,15000000,42000000,The Hurt Locker,Kathryn Bigelow,131,1207,7.2,2008,15191799.5071375,42537038.619985,2.8,10,Jeremy Renner,Drama,Summit Entertainment
1.682909,35000000,170000000,What Happens in Vegas,Tom Vaughan,99,573,5.8,2008,35447532.1833208,172173727.747558,4.857142857142857,5,Ashton Kutcher,Comedy,Twentieth Century Fox Film Corporation
1.6283450000000002,225000000,419651413,The Chronicles of Narnia: Prince Caspian,Andrew Adamson,150,891,6.1,2008,227876992.607062,425017341.94553,1.8651173911111112,5,Ben Barnes,Adventure,Walt Disney
1.622426,92000000,188072649,Tropic Thunder,Ben Stiller,107,970,6.4,2008,93176370.3104434,190477465.092283,2.0442679239130435,8,Ben Stiller,Action,DreamWorks SKG
1.611632,80000000,178066569,Eagle Eye,D.J. Caruso,118,645,6.2,2008,81022930.70473342,180343441.011457,2.2258321125,9,Shia LaBeouf,Mystery,DreamWorks SKG
1.6106200000000002,12500000,20416563,The Boy in the Striped Pyjamas,Mark Herman,94,746,7.6,2008,12659832.9226145,20677622.1147228,1.63332504,5,Vera Farmiga,War,Miramax Films
1.605544,50000000,113244290,Rambo,Sylvester Stallone,92,570,6.2,2008,50639331.6904583,114692303.26720901,2.2648858,1,Sylvester Stallone,Action,Rogue Marble
1.5830790000000001,45000000,73762516,Death Race,Paul W.S. Anderson,105,743,5.9,2008,45575398.5214125,74705690.2809348,1.6391670222222223,8,Jason Statham,Action,Universal Pictures
1.561177,23000000,150816700,Step Up 2: The Streets,Jon M. Chu,98,369,6.4,2008,23294092.577610802,152745137.915207,6.557247826086956,2,Briana Evigan,Music,Summit Entertainment
1.559851,80000000,233093859,The Day the Earth Stood Still,Scott Derrickson,103,585,5.1,2008,81022930.70473342,236074344.818198,2.9136732375,12,Keanu Reeves,Drama,Twentieth Century Fox Film Corporation
1.531599,55000000,168167691,Seven Pounds,Gabriele Muccino,123,1235,7.4,2008,55703264.8595042,170317989.68335,3.057594381818182,12,Will Smith,Drama,Columbia Pictures
1.499784,25000000,170764026,Cloverfield,Matt Reeves,85,1373,6.4,2008,25319665.8452291,172947523.068241,6.83056104,1,Lizzy Caplan,Action,Paramount Pictures
1.480497,150000000,309979994,Bolt,Chris Williams|Byron Howard,96,1119,6.3,2008,151917995.071375,313943594.671445,2.0665332933333334,11,John Travolta,Animation,Walt Disney Pictures
1.4759879999999999,30000000,105173115,Forgetting Sarah Marshall,Nicholas Stoller,111,750,6.3,2008,30383599.014275,106517925.108074,3.5057705,4,Jason Segel,Comedy,Universal Pictures
1.468543,130000000,49554002,Australia,Baz Luhrmann,165,411,6.3,2008,131662262.39519098,50187630.87735271,0.38118463076923076,11,Nicole Kidman,Drama,Bazmark Films
1.462377,70000000,225990978,Yes Man,Peyton Reed,104,1032,6.3,2008,70895064.3666417,228880641.879861,3.228442542857143,12,Jim Carrey,Comedy,The Zanuck Company
1.462242,60000000,244082376,Marley & Me,David Frankel,115,820,6.8,2008,60767198.02855,247203367.961183,4.0680396,12,Owen Wilson,Comedy,Sunswept Entertainment
1.446456,70000000,113280098,Body of Lies,Ridley Scott,128,530,6.5,2008,70895064.3666417,114728569.130992,1.6182871142857143,10,Leonardo DiCaprio,Action,Scott Free Productions
1.435434,37000000,163720069,Burn After Reading,Ethan Coen|Joel Coen,96,738,6.3,2008,37473105.4509392,165813497.56951398,4.42486672972973,9,George Clooney,Comedy,Mike Zoss Productions
1.400898,30000000,160259319,27 Dresses,Anne Fletcher,111,610,6.1,2008,30383599.014275,162308496.226559,5.3419773,1,Katherine Heigl,Comedy,Spyglass Entertainment
1.380024,60000000,57490374,Inkheart,Iain Softley,106,302,5.8,2008,60767198.02855,58225482.35989,0.9581729,12,Brendan Fraser,Adventure,New Line Cinema
1.3772389999999999,35000000,69823199,21,Robert Luketic,123,907,6.5,2008,35447532.1833208,70716002.6769976,1.994948542857143,3,Jim Sturgess,Drama,Columbia Pictures
1.354387,20000000,64822796,The Bank Job,Roger Donaldson,112,413,6.4,2008,20255732.676183302,65651661.35493829,3.2411398,2,Jason Statham,Thriller,Atlas Entertainment
1.351237,65000000,128107642,Step Brothers,Adam McKay,98,678,6.6,2008,65831131.1975958,129745707.506409,1.9708868,7,Will Ferrell,Comedy,Columbia Pictures
1.34132,70000000,111231041,Fool's Gold,Andy Tennant,112,281,5.3,2008,70895064.3666417,112653311.589479,1.5890148714285715,2,Matthew McConaughey,Comedy,De Line Pictures
1.300453,20000000,41627431,Never Back Down,Jeff Wadlow,115,276,6.5,2008,20255732.676183302,42159705.7166133,2.08137155,3,Sean Faris,Drama,Summit Entertainment
1.273395,27000000,101624843,Pineapple Express,David Gordon Green,111,719,6.6,2008,27345239.1128475,102924282.653355,3.763883074074074,8,Seth Rogen,Action,Columbia Pictures
1.254928,6000000,44703995,The Wrestler,Darren Aronofsky,109,539,7.0,2008,6076719.802855,45275608.6138718,7.450665833333334,9,Mickey Rourke,Drama,Saturn Films
1.22837,80000000,212874442,Bedtime Stories,Adam Shankman,99,599,5.8,2008,81022930.70473342,215596389.537184,2.660930525,12,Adam Sandler,Fantasy,Walt Disney Pictures
1.210534,20500000,10089373,Punisher: War Zone,Lexi Alexander,102,147,5.5,2008,20762125.9930879,10218382.1179151,0.49216453658536585,12,Ray Stevenson,Action,Lionsgate
1.172718,35000000,85416905,Max Payne,John Moore,100,359,5.3,2008,35447532.1833208,86509099.68534741,2.440483,10,Mark Wahlberg,Action,Dune Entertainment
1.169851,35000000,72436439,Mirrors,Alexandre Aja,110,238,6.0,2008,35447532.1833208,73362657.2199331,2.069612542857143,8,Kiefer Sutherland,Horror,Regency Enterprises
1.14205499999999,40000000,151161491,Vantage Point,Pete Travis,90,455,6.2,2008,40511465.35236671,153094337.63146397,3.779037275,2,Dennis Quaid,Drama,Columbia Pictures
1.133017,24000000,42105111,Zack and Miri Make a Porno,Kevin Smith,102,439,6.0,2008,24306879.21142,42643493.635851294,1.754379625,9,Seth Rogen,Comedy,Blue Askew
1.1214870000000001,80000000,230685453,Get Smart,Peter Segal,110,637,5.9,2008,81022930.70473342,233635143.41261202,2.8835681625,6,Steve Carell,Action,Village Roadshow Pictures
1.1034680000000001,28000000,92380927,Role Models,David Wain,99,328,6.3,2008,28358025.746656604,93562168.0845004,3.2993188214285714,2,Seann William Scott,Comedy,Universal Pictures
1.0647659999999999,70000000,72108608,Babylon A.D.,Mathieu Kassovitz,101,436,5.4,2008,70895064.3666417,73030634.3649848,1.0301229714285713,8,Vin Diesel,Action,StudioCanal
1.054819,15000000,32002538,In Bruges,Martin McDonagh,107,794,7.3,2008,15191799.5071375,32411742.734369896,2.1335025333333335,2,Colin Farrell,Comedy,Blueprint Pictures
1.043504,55000000,113020255,Changeling,Clint Eastwood,141,642,7.1,2008,55703264.8595042,114465403.613703,2.0549137272727274,1,Angelina Jolie,Crime,Imagine Entertainment
1.019335,90000000,162839667,The Spiderwick Chronicles,Mark Waters,95,276,6.2,2008,91150797.042825,164921838.191535,1.8093296333333333,2,Freddie Highmore,Adventure,Paramount Pictures
1.01377,12000000,43493123,Harold & Kumar Escape from Guantanamo Bay,Jon Hurwitz|Hayden Schlossberg,107,317,6.0,2008,12153439.60571,44049253.637018,3.6244269166666667,4,John Cho,Comedy,New Line Cinema
0.9568399999999999,20000000,65569869,Street Kings,David Ayer,109,173,6.2,2008,20255732.676183302,66408286.903818004,3.27849345,4,Keanu Reeves,Action,Fox Searchlight Pictures
0.951793,9000000,32973937,Nick and Norah's Infinite Playlist,Peter Sollett,89,213,6.4,2008,9115079.7042825,33395562.657665502,3.6637707777777777,10,Michael Cera,Comedy,Columbia Pictures
0.943042,80000000,163733697,Four Christmases,Seth Gordon,88,221,5.3,2008,81022930.70473342,165827299.82576,2.0466712125,11,Reese Witherspoon,Comedy,New Line Cinema
0.9385549999999999,7000000,8900000,Stargate: The Ark of Truth,Robert C. Cooper,97,106,6.8,2008,7089506.43666417,9013801.04090159,1.2714285714285714,3,Ben Browder,Adventure,Metro-Goldwyn-Mayer (MGM)
0.931752,25000000,70442940,The House Bunny,Fred Wolf,97,299,5.6,2008,25319665.8452291,71343668.0782211,2.8177176,8,Anna Faris,Romance,Columbia Pictures
0.900342,8500000,68282844,Star Wars: The Clone Wars,Dave Filoni,98,261,6.0,2008,8608686.38737792,69155951.7216765,8.033275764705882,8,Matt Lanter,Thriller,Lucasfilm
0.892309,10800000,113857533,Saw V,David Hackl,92,437,5.9,2008,10938095.645139,115313387.580886,10.542364166666667,10,Tobin Bell,Horror,Lionsgate
0.885215,62000000,41819064,The Love Guru,Marco Schnabel,87,144,4.5,2008,62792771.2961683,42353789.0576101,0.6745010322580646,6,Mike Myers,Comedy,Paramount Pictures
0.879116,120000000,93945766,Speed Racer,Lana Wachowski|Lilly Wachowski,135,194,5.6,2008,121534396.0571,95147016.10776371,0.7828813833333333,5,Emile Hirsch,Family,Village Roadshow Pictures
0.866771,15000000,96408652,Vicky Cristina Barcelona,Woody Allen,96,563,6.7,2008,15191799.5071375,97641394.1291594,6.427243466666667,8,Scarlett Johansson,Drama,The Weinstein Company
0.8651049999999989,85000000,297138014,Horton Hears a Who!,Jimmy Hayward|Steve Martino,88,558,6.2,2008,86086863.8737792,300937408.975801,3.4957413411764704,3,Jim Carrey,Animation,Twentieth Century Fox Film Corporation
0.826564,55000000,127906624,The Forbidden Kingdom,Rob Minkoff,104,243,6.2,2008,55703264.8595042,129542119.162854,2.325574981818182,4,Jackie Chan,Action,Casey Silver Productions
0.822759,60000000,73174566,Righteous Kill,Jon Avnet,101,195,5.8,2008,60767198.02855,74110222.37958671,1.2195761,9,Robert De Niro,Action,Grosvenor Park Media Ltd.
0.8027850000000001,15000000,5926410,Transsiberian,Brad Anderson,111,71,6.3,2008,15191799.5071375,6002188.83447298,0.395094,1,Woody Harrelson,Thriller,Lietuvos Kinostudija
0.798582,22000000,23530831,Traitor,Jeffrey Nachmanoff,114,98,6.2,2008,22281305.9438016,23831711.1192224,1.0695832272727273,8,Don Cheadle,Drama,Hyde Park Films
0.787623,90000000,201596308,You Don't Mess With the Zohan,Dennis Dugan,113,606,5.6,2008,91150797.042825,204174046.167676,2.239958977777778,6,Adam Sandler,Comedy,Columbia Pictures
0.7859510000000001,32000000,51155219,Defiance,Edward Zwick,137,344,6.6,2008,32409172.281893298,51809322.0527807,1.59860059375,12,Daniel Craig,Action,Paramount Vantage
0.774511,35000000,32483410,Untraceable,Gregory Hoblit,101,119,5.8,2008,35447532.1833208,32898763.468543,0.9280974285714285,1,Diane Lane,Drama,Lakeshore Entertainment
0.764367,9000000,82391145,The Strangers,Bryan Bertino,90,241,5.9,2008,9115079.7042825,83444650.400233,9.154571666666667,5,Liv Tyler,Thriller,Rogue Pictures
0.7596729999999989,20000000,54586584,Milk,Gus Van Sant,128,325,7.1,2008,20255732.676183302,55284562.660501294,2.7293292,11,Sean Penn,History,Focus Features
0.749838,50000000,7033683,Outlander,Howard McCain,115,167,6.0,2008,50639331.6904583,7123620.12885076,0.14067366,4,Jim Caviezel,Fantasy,Ascendant Pictures
0.748854,30000000,68369434,The X Files: I Want to Believe,Chris Carter,104,312,5.4,2008,30383599.014275,69243648.916298,2.278981133333333,7,David Duchovny,Drama,Twentieth Century Fox Film Corporation
0.743689,20000000,50907234,Doubt,John Patrick Shanley,104,197,6.7,2008,20255732.676183302,51558166.1593956,2.5453617,11,Amy Adams,Drama,Miramax Films
0.721663,55000000,17869048,City of Ember,Gil Kenan,90,358,6.1,2008,55703264.8595042,18097532.973294396,0.3248917818181818,10,Saoirse Ronan,Adventure,Playtone
0.720175,40000000,84601681,Made of Honor,Paul Weiland,101,240,5.8,2008,40511465.35236671,85683451.714587,2.115042025,5,Patrick Dempsey,Comedy,Columbia Pictures
0.715969,25000000,17741298,Deception,Marcel Langenegger,107,107,5.8,2008,25319665.8452291,17968149.4808253,0.70965192,4,Hugh Jackman,Drama,Rifkin-Eberts
0.714882,18000000,25739015,RockNRolla,Guy Ritchie,114,508,6.8,2008,18230159.408565,26068130.3594136,1.4299452777777777,9,Mark Strong,Action,StudioCanal
0.709809,12000000,56309766,The Eye,David Moreau|Xavier Palud,98,171,5.6,2008,12153439.60571,57029778.3577219,4.6924805,2,Jessica Alba,Drama,Paramount Vantage
0.7023020000000001,13000000,14894347,Elegy,Isabel Coixet,112,37,6.3,2008,13166226.239519099,15084795.5609156,1.145719,8,PenÃ©lope Cruz,Drama,Lakeshore Entertainment
0.6964060000000001,45000000,42487390,Bangkok Dangerous,Oxide Pang Chun|Danny Pang,99,231,5.0,2008,45575398.5214125,43030660.697437204,0.9441642222222222,8,Nicolas Cage,Action,Virtual Studios
0.68675,30000000,84646831,Meet the Spartans,Jason Friedberg|Aaron Seltzer,84,182,4.0,2008,30383599.014275,85729179.0311034,2.8215610333333334,1,Sean Maguire,Comedy,Regency Enterprises
0.68078,25000000,11207130,Stop-Loss,Kimberly Peirce,113,37,6.1,2008,25319665.8452291,11350431.4673617,0.4482852,3,Ryan Phillippe,Drama,Paramount Pictures
0.6664140000000001,25000000,19844979,Blindness,Fernando Meirelles,121,187,6.3,2008,25319665.8452291,20098729.4794236,0.79379916,5,Mark Ruffalo,Drama,Rhombus Media
0.66173,60000000,39031337,The Spirit,Frank Miller,103,205,4.6,2008,60767198.02855,39530416.4133012,0.6505222833333333,12,Gabriel Macht,Action,DC Comics
0.651467,11500000,186702,Nothing But the Truth,Rod Lurie,108,58,6.1,2008,11647046.288805401,189089.290105439,0.01623495652173913,12,Kate Beckinsale,Drama,Battleplan Productions
0.646243999999999,20000000,20211394,Appaloosa,Ed Harris,115,154,6.2,2008,20255732.676183302,20469829.6938508,1.0105697,9,Viggo Mortensen,Drama,New Line Cinema
0.6450640000000001,18000000,382174,The Informers,Gregor Jordan,98,29,4.3,2008,18230159.408565,387060.718989384,0.02123188888888889,11,Billy Bob Thornton,Action,Senator Entertainment Co
0.642656,60000000,163403799,The Happening,M. Night Shyamalan,91,490,4.8,2008,60767198.02855,165493183.540839,2.72339665,6,Mark Wahlberg,Thriller,Spyglass Entertainment
0.634961,30000000,22211426,Doomsday,Neil Marshall,105,162,5.8,2008,30383599.014275,22495435.370641395,0.7403808666666667,3,Rhona Mitra,Action,Rogue Pictures
0.634256,12000000,7070330,The Secret of Moonacre,GÃ¡bor CsupÃ³,103,52,5.7,2008,12153439.60571,7160735.72061997,0.5891941666666667,9,Ioan Gruffudd,Adventure,South Pacific Pictures
0.630893,2000000,11125849,Vals Im Bashir,Ari Folman,90,168,7.7,2008,2025573.26761833,11268111.156979,5.5629245,6,Ari Folman,Drama,Les Films d'Ici
0.6204890000000001,65000000,415252786,Sex and the City,Michael Patrick King,145,309,6.1,2008,65831131.1975958,420562471.312818,6.3885044,5,Sarah Jessica Parker,Comedy,New Line Cinema
0.615524,15000000,8762890,The Rocker,Peter Cattaneo,102,78,5.4,2008,15191799.5071375,8874937.86554001,0.5841926666666667,8,Rainn Wilson,Comedy,Fox Atomic
0.6067,60000000,50877145,The Tale of Despereaux,Robert Stevenhagen|Sam Fell,100,174,5.7,2008,60767198.02855,51527692.422370896,0.8479524166666667,10,Matthew Broderick,Animation,Universal Pictures Corporation
0.598695,35000000,25871834,Superhero Movie,Craig Mazin,85,170,4.9,2008,35447532.1833208,26202647.6673295,0.7391952571428572,3,Drake Bell,Action,Dimension Films
0.595488,11000000,38105395,The Secret Life of Bees,Gina Prince-Bythewood,114,80,7.2,2008,11140652.9719008,38592634.732018605,3.464126818181818,9,Dakota Fanning,Adventure,Fox Searchlight Pictures
0.593722,15000000,1143856,The Other Man,Richard Eyre,90,25,5.1,2008,15191799.5071375,1158482.06780241,0.07625706666666666,12,Romola Garai,Drama,Rainmark Films
0.589940999999999,20000000,149281606,Beverly Hills Chihuahua,Raja Gosnell,91,118,5.1,2008,20255732.676183302,151190415.230366,7.4640803,10,Drew Barrymore,Adventure,Walt Disney Pictures
0.579469999999999,35000000,75225693,Revolutionary Road,Sam Mendes,119,430,6.5,2008,35447532.1833208,76187576.3894318,2.1493055142857145,12,Leonardo DiCaprio,Drama,DreamWorks SKG
0.5769890000000001,5000000,16174377,Sunshine Cleaning,Christine Jeffs,102,111,6.2,2008,5063933.16904583,16381192.8357904,3.2348754,1,Amy Adams,Comedy,Back Lot Pictures
0.5319050000000001,8500000,8936663,Ong Bak 2,Tony Jaa|Panna Rittikrai,98,88,6.2,2008,8608686.38737792,9050932.83725693,1.0513721176470587,12,Tony Jaa,Adventure,Iyara Films
0.5273979999999989,30000000,31148328,Pride and Glory,Gavin O'Connor,130,118,6.3,2008,30383599.014275,31546610.263903804,1.0382776,9,Edward Norton,Thriller,New Line Cinema
0.518011,6000000,69497,"Surfer, Dude",S.R. Bindler,85,13,5.0,2008,6076719.802855,70385.63268983571,0.011582833333333334,9,Matthew McConaughey,Comedy,
0.517412,30000000,63833449,Baby Mama,Michael McCullers,99,130,5.8,2008,30383599.014275,64649663.9371391,2.1277816333333335,4,Tina Fey,Comedy,Relativity Media
0.5134380000000001,7000000,6230276,College,Deb Hagan,94,16,4.8,2008,7089506.43666417,6309940.25774204,0.8900394285714286,8,Drake Bell,Comedy,Metro-Goldwyn-Mayer (MGM)
0.5052909999999989,20000000,13204291,Brideshead Revisited,Julian Jarrold,133,30,6.0,2008,20255732.676183302,13373129.4337266,0.66021455,7,Matthew Goode,Drama,BBC Films
0.49916499999999997,20000000,5530764,The Brothers Bloom,Rian Johnson,114,110,6.8,2008,20255732.676183302,5601483.85395292,0.2765382,9,Rachel Weisz,Adventure,The Weinstein Company
0.498026,60000000,50650079,Meet Dave,Brian Robbins,90,205,5.1,2008,60767198.02855,51297723.0125784,0.8441679833333333,7,Eddie Murphy,Comedy,20th Century Fox
0.481188,12000000,40855419,Quarantine,John Erick Dowdle,89,165,5.3,2008,12153439.60571,41377822.2818731,3.40461825,10,Jennifer Carpenter,Horror,Vertigo Entertainment
0.480116,3500000,5231128,Justice League: The New Frontier,Dave Bullock,75,66,6.3,2008,3544753.21833208,5298016.51814488,1.494608,2,David Boreanaz,Action,Warner Bros. Entertainment
0.45518000000000003,12000000,3148182,Two Lovers,James Gray,110,76,6.5,2008,12153439.60571,3188436.65039861,0.2623485,11,Joaquin Phoenix,Drama,2929 Productions
0.45360200000000006,25000000,2000000,Passengers,Rodrigo GarcÃ­a,93,111,5.5,2008,25319665.8452291,2025573.26761833,0.08,9,Anne Hathaway,Drama,TriStar Pictures
0.451304,27000000,44352417,The Sisterhood of the Traveling Pants 2,Sanaa Hamri,117,127,6.0,2008,27345239.1128475,44919535.114730395,1.6426821111111112,8,Alexis Bledel,Adventure,
0.45091099999999995,40000000,9793496,The Express,Gary Fleder,130,39,7.1,2008,40511465.35236671,9918721.84706354,0.2448374,10,Rob Brown,Drama,Davis Entertainment
